Archetype,CommName,SciName,SpeciesCat,SpeciesCatName,Year,Catch,Price,region_name,IdOrig
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",1996.0,110004.0,NA,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",1997.0,109597.0,NA,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",1998.0,116673.0,NA,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",1999.0,108808.0,NA,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2e3,113011.0,NA,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2001.0,114491.0,NA,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2002.0,109977.0,838.1012914042789,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2003.0,138319.0,826.1095011727122,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2004.0,143142.88,883.8306942223741,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2005.0,143063.98,906.9534789462183,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2006.0,164325.51,1042.9611891637655,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2007.0,185863.63,1215.9280866298873,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2008.0,222009.82,1428.38784441888,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2009.0,251524.44999999998,1389.0751168892004,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2010.0,228178.86000000002,1467.857521103157,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2011.0,197383.25999999998,1689.3955256872694,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2012.0,206460.28999999998,1817.4131533703414,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2013.0,212229.52,1859.1770480584823,National,National_Skipjack (Gulyasan)
Large pelagic,Skipjack (Gulyasan),Katsuwonus pelamis,36,"Tunas, bonitos, billfishes",2014.0,233853.1,1802.0058286563774,National,National_Skipjack (Gulyasan)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1963.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1964.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1965.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1966.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1967.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1968.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1969.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1970.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1971.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1972.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1973.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1974.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1975.0,155.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1976.0,3400.78,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1977.0,10978.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1978.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1979.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1980.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1981.0,16897.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1982.0,17269.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1983.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1984.0,13725.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1985.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1986.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1987.0,NA,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1988.0,13296.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1989.0,19208.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1990.0,14995.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1991.0,16187.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1992.0,9072.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1993.0,12963.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1994.0,9213.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1995.0,10493.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1996.0,10557.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1997.0,11348.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1998.0,10772.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",1999.0,9135.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2e3,8889.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2001.0,17447.0,NA,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2002.0,9030.0,1460.4096369177755,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2003.0,9431.0,1456.9862359612396,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2004.0,9792.66,1587.0884044501195,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2005.0,14302.03,1595.9969080947192,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2006.0,17005.77,1823.5264325892247,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2007.0,21914.239999999998,2038.7096720035083,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2008.0,19005.25,2300.4236150664055,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2009.0,17192.0,2231.4007707763144,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2010.0,18991.5,2409.1165516588694,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2011.0,18407.22,2646.4462487007904,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2012.0,17422.1,2924.9450947777605,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2013.0,18909.1,3008.1938342014455,National,National_Spanish mackerel (Tanigue)
Large pelagic,Spanish mackerel (Tanigue),Scomberomorus commerson,36,"Tunas, bonitos, billfishes",2014.0,16913.64,2984.492463627614,National,National_Spanish mackerel (Tanigue)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2002.0,50612.0,1061.0564223529032,National,National_Squid (Pusit)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2003.0,53100.0,1065.7571238622936,National,National_Squid (Pusit)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2004.0,56180.63,1120.2256720542355,National,National_Squid (Pusit)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2005.0,59801.47,1187.6344596122594,National,National_Squid (Pusit)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2006.0,57584.57,1370.5938523452678,National,National_Squid (Pusit)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2007.0,64138.94,1530.1455559950648,National,National_Squid (Pusit)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2008.0,57222.68,1735.5720917331425,National,National_Squid (Pusit)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2009.0,61112.14,1672.7691690069657,National,National_Squid (Pusit)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2010.0,55956.69,1806.6988695772882,National,National_Squid (Pusit)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2011.0,56841.590000000004,1980.0661197648958,National,National_Squid (Pusit)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2012.0,54877.92,2163.6420610162027,National,National_Squid (Pusit)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2013.0,57182.69,2182.732203079862,National,National_Squid (Pusit)
Small pelagic,Squid (Pusit),Loliginidae,57,"Squids, cuttlefishes, octopuses",2014.0,55693.16,2143.9405252706,National,National_Squid (Pusit)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2002.0,99794.0,1061.1642738472863,National,National_Yellowfin tuna (Tambakol/Bariles)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2003.0,127240.0,1069.7694790542157,National,National_Yellowfin tuna (Tambakol/Bariles)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2004.0,129553.25,1161.183310643143,National,National_Yellowfin tuna (Tambakol/Bariles)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2005.0,114027.15,1237.211095393362,National,National_Yellowfin tuna (Tambakol/Bariles)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2006.0,113396.77,1431.608628513831,National,National_Yellowfin tuna (Tambakol/Bariles)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2007.0,134492.06,1680.7341178285424,National,National_Yellowfin tuna (Tambakol/Bariles)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2008.0,168410.80000000002,1915.695788195727,National,National_Yellowfin tuna (Tambakol/Bariles)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2009.0,152437.0,1824.7579014358087,National,National_Yellowfin tuna (Tambakol/Bariles)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2010.0,147275.9,2026.3737772633879,National,National_Yellowfin tuna (Tambakol/Bariles)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2011.0,123014.45999999999,2280.855077122231,National,National_Yellowfin tuna (Tambakol/Bariles)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2012.0,125266.03,2588.2825854972903,National,National_Yellowfin tuna (Tambakol/Bariles)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2013.0,130144.34,2601.563877575786,National,National_Yellowfin tuna (Tambakol/Bariles)
Large pelagic,Yellowfin tuna (Tambakol/Bariles),Thunnus albacares,36,"Tunas, bonitos, billfishes",2014.0,139927.78,2588.618223945079,National,National_Yellowfin tuna (Tambakol/Bariles)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2002.0,430.0,289.75804615151503,NCR,NCR_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2003.0,231.0,342.027955580569,NCR,NCR_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2004.0,253.32,506.82717786495095,NCR,NCR_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2005.0,60.97,807.258524138921,NCR,NCR_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2006.0,520.92,481.0613353486615,NCR,NCR_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2007.0,648.8100000000001,428.40328936440653,NCR,NCR_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2008.0,411.88,672.9484694691284,NCR,NCR_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2009.0,369.16999999999996,830.7832562526764,NCR,NCR_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2010.0,289.49,784.6826788610355,NCR,NCR_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2011.0,386.53,995.0086131157759,NCR,NCR_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2012.0,555.9200000000001,909.0242670416395,NCR,NCR_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2013.0,347.47,1141.2683750865299,NCR,NCR_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2014.0,332.4,951.2573887980495,NCR,NCR_Acetes (Alamang)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2002.0,189.0,1438.427466885715,NCR,NCR_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2003.0,142.0,1449.971467997375,NCR,NCR_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2004.0,349.99,1380.0018251154352,NCR,NCR_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2005.0,470.8,1453.317301898575,NCR,NCR_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2006.0,359.44,1891.8054492053152,NCR,NCR_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2007.0,320.73,1893.0237387623351,NCR,NCR_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2008.0,246.10000000000002,1835.833302992605,NCR,NCR_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2009.0,293.82,2025.8220501707,NCR,NCR_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2010.0,435.41999999999996,2267.5974485535753,NCR,NCR_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2011.0,498.22,2490.011230531125,NCR,NCR_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2012.0,557.17,2531.305157666765,NCR,NCR_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2013.0,508.77000000000004,2448.28293289142,NCR,NCR_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2014.0,704.65,2332.347702642895,NCR,NCR_Blue crab (Alimasag)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2002.0,4317.0,1605.63609488418,NCR,NCR_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2003.0,4e3,1352.99049816829,NCR,NCR_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2004.0,3432.4,1478.79924199609,NCR,NCR_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2005.0,3473.0,1895.506922096125,NCR,NCR_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2006.0,2334.52,1563.49304898669,NCR,NCR_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2007.0,3453.7999999999997,2191.30350513242,NCR,NCR_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2008.0,2120.68,1935.77329204241,NCR,NCR_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2009.0,1986.96,1930.20434130831,NCR,NCR_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2010.0,2614.71,2422.67233360176,NCR,NCR_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2011.0,1382.1,1715.5618621351,NCR,NCR_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2012.0,2793.46,2761.5252097247003,NCR,NCR_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2013.0,2453.31,2677.5821680823747,NCR,NCR_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2014.0,1823.18,2036.872653073015,NCR,NCR_Caesio (Dalagang-bukid)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2002.0,139.0,726.953322517986,NCR,NCR_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2003.0,107.0,690.3444220833335,NCR,NCR_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2004.0,96.0,768.610224947917,NCR,NCR_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2005.0,532.3900000000001,752.2929401730595,NCR,NCR_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2006.0,885.9599999999999,761.018173462269,NCR,NCR_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2007.0,926.24,880.6400789796201,NCR,NCR_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2008.0,850.9200000000001,1051.214620275693,NCR,NCR_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2009.0,834.25,1031.7105009633135,NCR,NCR_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2010.0,1135.33,1057.2358359451787,NCR,NCR_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2011.0,930.25,1281.0608630614202,NCR,NCR_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2012.0,860.5200000000001,1553.441336068725,NCR,NCR_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2013.0,970.72,915.141878367665,NCR,NCR_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2014.0,662.36,1464.5276249067879,NCR,NCR_Goatfish (Saramulyete)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2002.0,104.0,2033.20662302885,NCR,NCR_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2003.0,42.0,2154.27874380952,NCR,NCR_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2004.0,44.5,2506.2718004102953,NCR,NCR_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2005.0,22.09,3003.1850467918202,NCR,NCR_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2006.0,24.0,3210.619020958475,NCR,NCR_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2007.0,48.83,4297.63319523172,NCR,NCR_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2008.0,55.959999999999994,4715.92306703187,NCR,NCR_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2009.0,75.96000000000001,4268.014359605109,NCR,NCR_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2010.0,100.78999999999999,4092.5209936928595,NCR,NCR_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2011.0,89.14,4988.674816566445,NCR,NCR_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2012.0,95.24000000000001,5325.749816917495,NCR,NCR_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2013.0,70.78,5478.591738473255,NCR,NCR_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2014.0,79.66,5664.65920899948,NCR,NCR_Grouper (Lapu-lapu)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2002.0,9.0,1126.18432611111,NCR,NCR_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2003.0,110.0,902.381775454546,NCR,NCR_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2004.0,49.21,957.182738082707,NCR,NCR_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2005.0,97.05,1281.833076421235,NCR,NCR_Hairtail (Espada)
